MMSI,BaseDateTime,LAT,LON,SOG,COG,delta_sog,delta_cog,prev_lon,prev_lat,Distance_Traveled,anomaly
338123456,2023-01-01 13:55:00+00:00,18.98029,72.85078,0.2,164.1,-8.8,96.8,72.91892,18.82776,18413.11967127782,-1
338123456,2023-01-01 14:05:00+00:00,18.82619,72.85363,0.2,199.7,-9.600000000000001,62.599999999999994,72.83712,18.82282,1777.5787155079497,-1
338123456,2023-01-01 14:05:00+00:00,18.8514,72.75735,8.2,329.8,7.699999999999999,316.7,72.93665,18.91292,20066.364496776907,-1
338123456,2023-01-01 14:10:00+00:00,18.96589,72.76487,10.0,291.0,9.3,243.7,72.94654,18.90925,20118.58152284831,-1
338123456,2023-01-01 14:10:00+00:00,18.89801,72.79092,1.0,57.6,-8.7,-283.29999999999995,72.79457,18.90066,484.0143475171605,-1
338123456,2023-01-01 14:10:00+00:00,18.80942,72.8798,10.0,314.2,8.7,-22.30000000000001,72.81468,18.99152,21376.067951594407,-1
338123456,2023-01-01 14:10:00+00:00,18.80505,72.77797,2.3,64.1,-7.500000000000001,-257.5,72.83476,18.98856,21262.012542677618,-1
338123456,2023-01-01 14:25:00+00:00,18.91175,72.94473,10.0,311.6,5.6,278.8,72.75103,18.95914,21043.356883525415,-1
338123456,2023-01-01 14:25:00+00:00,18.81037,72.75162,9.4,317.3,8.9,171.60000000000002,72.94082,18.90769,22659.662776887722,-1
338123456,2023-01-01 14:25:00+00:00,18.97446,72.91004,8.1,350.5,7.6,342.0,72.79612,18.87576,16249.039308466568,-1
338123456,2023-01-01 14:25:00+00:00,18.84563,72.75507,7.7,358.0,6.1,244.6,72.91226,18.98618,22751.872890898772,-1
338123456,2023-01-01 14:25:00+00:00,18.80021,72.93306,1.7,23.5,-7.499999999999999,-262.0,72.94718,18.99544,21759.347877633503,-1
338123456,2023-01-01 14:30:00+00:00,18.89403,72.76617,0.4,339.0,-9.6,301.6,72.87237,18.85914,11828.136722447613,-1
338123456,2023-01-01 14:40:00+00:00,18.80576,72.93844,0.2,26.9,-2.5,-294.8,72.91007,18.99381,21122.12324537011,-1
338123456,2023-01-01 14:40:00+00:00,18.80054,72.88553,0.9,18.1,-7.299999999999999,-280.4,72.91241,18.9637,18361.662187582075,-1
338123456,2023-01-01 14:45:00+00:00,18.82207,72.79074,0.2,93.7,-9.3,-231.90000000000003,72.79041,18.97052,16506.92336785316,-1
338123456,2023-01-01 14:45:00+00:00,18.80008,72.86868,9.5,38.4,9.2,-250.29999999999998,72.80249,18.98058,21244.382827468893,-1
338123456,2023-01-01 14:45:00+00:00,18.90435,72.83481,0.7,338.2,-8.8,173.2,72.82337,18.9179,1928.2910322673195,-1
338123456,2023-01-01 14:45:00+00:00,18.89532,72.85896,10.0,144.8,9.3,-193.39999999999998,72.83481,18.90435,2731.802206884502,-1
338123456,2023-01-01 14:50:00+00:00,18.83033,72.82978,9.4,58.9,9.0,-214.4,72.93136,18.98435,20186.457059244174,-1
338123456,2023-01-01 14:50:00+00:00,18.8991,72.88153,6.9,22.3,6.4,-329.4,72.90259,18.90836,2443.046163491151,-1
338123456,2023-01-01 14:55:00+00:00,18.99716,72.92043,9.8,28.4,5.800000000000001,-315.1,72.82934,18.80897,23015.469709942212,-1
338123456,2023-01-01 14:55:00+00:00,18.80353,72.77685,0.5,273.9,-9.3,245.49999999999997,72.92043,18.99716,26300.52503875644,-1
338123456,2023-01-01 15:00:00+00:00,18.98974,72.92485,1.9,33.3,-3.9,-295.09999999999997,72.77552,18.81559,24935.27323057908,-1
338123456,2023-01-01 15:00:00+00:00,18.81334,72.75871,3.8,348.1,1.9,314.8,72.92485,18.98974,26271.870170664777,-1
338123456,2023-01-01 15:15:00+00:00,18.80978,72.88916,9.9,359.6,8.6,276.70000000000005,72.9037,18.86938,6801.573068907357,-1
338123456,2023-01-01 15:20:00+00:00,18.96789,72.83528,9.9,353.3,8.200000000000001,231.60000000000002,72.81704,18.97717,2177.973371883066,-1
338123456,2023-01-01 15:25:00+00:00,18.94024,72.93924,10.0,267.8,5.4,262.1,72.78423,18.82413,20800.618234323563,-1
338123456,2023-01-01 15:30:00+00:00,18.84717,72.77035,9.0,264.2,7.8,216.1,72.76263,18.85002,872.0151304372016,-1
338123456,2023-01-01 15:35:00+00:00,18.92598,72.81141,8.5,338.4,5.1,300.59999999999997,72.82457,18.94311,2354.5703213756306,-1
338123456,2023-01-01 15:35:00+00:00,18.80766,72.946,2.5,15.8,-0.5,-305.2,72.79423,18.99889,26590.567337566426,-1
338123456,2023-01-01 15:35:00+00:00,18.84298,72.87504,9.6,17.9,8.6,-275.20000000000005,72.94804,18.9883,17890.595072023938,-1
338123456,2023-01-01 15:35:00+00:00,18.89804,72.77598,1.0,4.2,-7.300000000000001,-352.0,72.81349,18.81813,9722.79449657914,-1
338123456,2023-01-01 15:40:00+00:00,18.8263,72.91246,8.7,3.0,2.3999999999999995,-323.3,72.78317,18.9945,23125.17509250391,-1
338123456,2023-01-01 15:45:00+00:00,18.81337,72.83482,7.8,353.9,-0.6000000000000005,316.0,72.9248,18.99681,22486.872257241015,-1
338123456,2023-01-01 15:55:00+00:00,18.93423,72.8547,0.3,99.5,-9.6,-247.60000000000002,72.75568,18.85059,13964.879916002123,-1
338123456,2023-01-01 15:55:00+00:00,18.80861,72.85378,8.3,337.6,6.000000000000001,299.3,72.83579,18.99547,20863.894703028935,-1
338123456,2023-01-01 16:05:00+00:00,18.92046,72.7991,0.7,359.2,-8.3,59.39999999999998,72.8471,18.90295,5411.629952661311,-1
338123456,2023-01-01 16:05:00+00:00,18.96617,72.77239,0.1,318.8,-8.8,117.4,72.81442,18.97269,4478.781263534142,-1
338123456,2023-01-01 16:20:00+00:00,18.83248,72.91889,9.8,359.4,2.3000000000000007,13.299999999999955,72.75553,18.99777,25161.25653466642,-1
338123456,2023-01-01 16:25:00+00:00,18.99256,72.76732,0.3,59.9,-9.0,-222.20000000000002,72.92183,18.83157,24178.995456983466,-1
338123456,2023-01-01 16:40:00+00:00,18.99143,72.90726,0.1,188.6,-7.300000000000001,-167.4,72.78892,18.81004,23702.311986751487,-1
338123456,2023-01-01 16:40:00+00:00,18.87932,72.94931,1.9,331.6,-4.699999999999999,321.5,72.94316,18.86934,1284.6014921927065,-1
338123456,2023-01-01 16:40:00+00:00,18.86435,72.78745,0.1,357.3,-6.300000000000001,356.1,72.7657,18.99877,15120.876317557555,-1
338123456,2023-01-01 16:45:00+00:00,18.81048,72.78037,0.5,25.8,-4.9,-272.59999999999997,72.88793,18.98611,22570.484634898025,-1
338123456,2023-01-01 16:50:00+00:00,18.81495,72.90746,8.8,13.8,7.9,-337.09999999999997,72.91739,18.98571,19016.359929602637,-1
338123456,2023-01-01 16:50:00+00:00,18.99688,72.75789,6.6,2.3,5.8999999999999995,-336.5,72.75878,18.97751,2155.8776533137325,-1
338123456,2023-01-01 16:55:00+00:00,18.80498,72.91574,1.0,50.4,-8.6,-302.90000000000003,72.83095,18.93984,17448.874331868596,-1
338123456,2023-01-01 17:00:00+00:00,18.83157,72.86636,1.3,20.7,-7.8999999999999995,-244.8,72.78843,18.98133,18561.066680553322,-1
338123456,2023-01-01 17:05:00+00:00,18.98768,72.89278,9.5,312.1,7.3,311.1,72.93053,18.96781,4542.92316976696,-1
338123456,2023-01-01 17:05:00+00:00,18.97186,72.91499,9.8,0.5,4.4,-352.3,72.89936,18.96562,1784.0543980468676,-1
338123456,2023-01-01 17:10:00+00:00,18.91724,72.80591,9.7,330.7,8.299999999999999,312.8,72.89052,18.96708,10483.34112282997,-1
338123456,2023-01-01 17:25:00+00:00,18.91583,72.77942,9.3,226.2,8.700000000000001,216.39999999999998,72.7729,18.8931,2618.872986292042,-1
338123456,2023-01-01 17:25:00+00:00,18.87806,72.90486,9.6,83.5,8.6,59.6,72.90236,18.86346,1644.6184047818217,-1
338123456,2023-01-01 17:25:00+00:00,18.90621,72.78176,0.2,254.5,-8.9,251.1,72.89564,18.99496,15518.55940959124,-1
338123456,2023-01-01 17:35:00+00:00,18.90188,72.93864,9.0,263.5,8.8,206.5,72.76538,18.99331,20866.015015842066,-1
338123456,2023-01-01 17:40:00+00:00,18.95362,72.89177,1.2,29.4,-8.5,-320.20000000000005,72.86827,18.85649,11079.67665729687,-1
338123456,2023-01-01 17:40:00+00:00,18.83444,72.84319,9.9,354.8,8.700000000000001,325.40000000000003,72.89177,18.95362,14203.56640210719,-1
338123456,2023-01-01 17:40:00+00:00,18.83421,72.77428,8.7,206.0,8.6,96.4,72.94431,18.98058,24182.97651646989,-1
338123456,2023-01-01 17:40:00+00:00,18.83799,72.76145,1.1,342.4,-6.5,339.5,72.8991,18.99679,22835.171513833313,-1
338123456,2023-01-01 17:45:00+00:00,18.96442,72.92278,9.8,0.9,8.5,-289.8,72.75337,18.88854,19715.751629577604,-1
338123456,2023-01-01 17:50:00+00:00,18.97185,72.89293,10.0,345.4,7.2,265.29999999999995,72.86478,18.9478,3989.363794628481,-1
338123456,2023-01-01 18:00:00+00:00,18.97222,72.82302,9.6,356.0,4.699999999999999,354.3,72.92768,18.80845,21280.443193722524,-1
338123456,2023-01-01 18:00:00+00:00,18.84816,72.86664,1.0,17.4,-8.6,-338.6,72.82302,18.97222,14537.963014678991,-1
338123456,2023-01-01 18:00:00+00:00,18.81055,72.78432,0.3,40.9,-8.799999999999999,-140.79999999999998,72.9189,18.95462,21380.37850340409,-1
338123456,2023-01-01 18:00:00+00:00,18.98084,72.76403,0.8,86.1,-8.299999999999999,-272.70000000000005,72.76171,18.95898,2442.9331375586453,-1
338123456,2023-01-01 18:05:00+00:00,18.92849,72.93834,10.0,7.0,8.0,-320.5,72.91518,18.8782,6099.69958412412,-1
338123456,2023-01-01 18:05:00+00:00,18.93999,72.92399,1.7,270.8,-8.3,263.8,72.93834,18.92849,1978.1796674170712,-1
338123456,2023-01-01 18:05:00+00:00,18.83457,72.75929,0.2,268.6,-9.4,264.6,72.94995,18.95893,24362.55878102751,-1
338123456,2023-01-01 18:10:00+00:00,18.85017,72.94439,9.5,22.0,9.3,-296.3,72.7744,18.90541,18910.661852657453,-1
338123456,2023-01-01 18:15:00+00:00,18.90519,72.76791,1.0,300.3,-8.8,138.70000000000002,72.78049,18.9058,1325.108313119837,-1
338123456,2023-01-01 18:20:00+00:00,18.81935,72.93717,7.8,7.3,6.1,-337.4,72.79006,18.97475,23197.008232311222,-1
338123456,2023-01-01 18:20:00+00:00,18.95464,72.94057,1.6,18.1,-7.6,-314.29999999999995,72.94923,18.94213,1662.6825171261116,-1
338123456,2023-01-01 18:30:00+00:00,18.85581,72.88009,9.9,350.8,8.9,209.4,72.75928,18.90243,13727.232224520003,-1
338123456,2023-01-01 18:30:00+00:00,18.93461,72.76886,9.7,37.5,8.1,-319.5,72.9299,18.85003,19377.52528003446,-1
338123456,2023-01-01 18:30:00+00:00,18.94928,72.75655,1.9,292.3,-7.699999999999999,286.1,72.91346,18.81083,22573.149360958563,-1
338123456,2023-01-01 18:35:00+00:00,18.98415,72.93197,10.0,173.9,7.9,-36.69999999999999,72.75336,18.80328,27523.9251733899,-1
338123456,2023-01-01 18:50:00+00:00,18.92689,72.87171,0.7,14.0,-7.8,-289.1,72.93258,18.94462,6698.824950664603,-1
338123456,2023-01-01 18:55:00+00:00,18.87993,72.79464,9.7,337.4,7.8999999999999995,242.09999999999997,72.81844,18.87727,2521.485414764895,-1
338123456,2023-01-01 18:55:00+00:00,18.9808,72.85886,8.6,357.5,8.2,192.6,72.9282,18.81162,20176.786718521802,-1
338123456,2023-01-01 19:00:00+00:00,18.898,72.79587,0.3,41.3,-8.399999999999999,-254.09999999999997,72.83764,18.97138,9267.04637651565,-1
338123456,2023-01-01 19:00:00+00:00,18.99859,72.79575,0.1,358.3,-0.30000000000000004,169.60000000000002,72.93647,18.85477,21790.504861800706,-1
338123456,2023-01-01 19:15:00+00:00,18.99665,72.75975,0.4,73.3,-7.9,-190.7,72.75805,18.81065,20683.02952222821,-1
338123456,2023-01-01 19:20:00+00:00,18.90028,72.93321,9.7,338.1,8.1,174.40000000000003,72.76844,18.80325,20421.57739476575,-1
338123456,2023-01-01 19:20:00+00:00,18.98375,72.92748,9.6,57.8,9.1,-69.8,72.78169,18.80233,25341.56566556396,-1
338123456,2023-01-01 19:25:00+00:00,18.9012,72.9007,9.8,353.2,6.6000000000000005,315.0,72.82893,18.83097,10863.35369214857,-1
338123456,2023-01-01 19:25:00+00:00,18.93259,72.93546,0.1,355.8,-8.4,37.80000000000001,72.86313,18.82791,13906.799990791935,-1
338123456,2023-01-01 19:25:00+00:00,18.89974,72.93549,9.9,1.0,9.1,-331.5,72.75571,18.85637,19520.395432542096,-1
338123456,2023-01-01 19:25:00+00:00,18.98402,72.76234,9.1,340.2,7.3,320.4,72.91843,18.90836,18446.338884753615,-1
338123456,2023-01-01 19:25:00+00:00,18.89071,72.75637,0.5,12.1,-8.6,-13.4,72.78242,18.88981,2742.443199132242,-1
338123456,2023-01-01 19:30:00+00:00,18.9434,72.92149,9.7,1.8,1.0,-356.4,72.89,18.92031,4190.7165141214455,-1
338123456,2023-01-01 19:30:00+00:00,18.81455,72.78573,9.9,307.4,8.8,296.5,72.84604,18.87437,9193.77795689853,-1
338123456,2023-01-01 19:30:00+00:00,18.90099,72.85804,0.6,285.0,-8.9,1.3000000000000114,72.86435,18.90696,938.7756541018816,-1
338123456,2023-01-01 19:35:00+00:00,18.98705,72.93338,0.2,31.0,-7.3999999999999995,-236.10000000000002,72.90564,18.80254,20723.092455731552,-1
338123456,2023-01-01 19:35:00+00:00,18.97061,72.7609,9.3,11.5,8.700000000000001,-310.7,72.87977,18.82738,20249.23100582617,-1
338123456,2023-01-01 19:45:00+00:00,18.91784,72.79951,0.2,55.9,-8.700000000000001,-218.70000000000002,72.78283,18.94134,3147.4106169609113,-1
338123456,2023-01-01 19:45:00+00:00,18.9886,72.88117,2.2,1.2,-5.8,-331.2,72.86455,18.9877,1750.3623615700262,-1
338123456,2023-01-01 19:45:00+00:00,18.84079,72.92623,9.0,322.7,7.7,315.7,72.75357,18.83009,18209.719052337245,-1
338123456,2023-01-01 19:55:00+00:00,18.92804,72.79005,0.2,27.1,-8.3,-265.29999999999995,72.76951,18.85394,8518.196393754763,-1
338123456,2023-01-01 20:00:00+00:00,18.8169,72.78144,0.1,233.1,-9.5,146.6,72.93994,18.81899,16683.959705725767,-1
338123456,2023-01-01 20:00:00+00:00,18.87975,72.83826,1.0,355.7,-1.0,354.4,72.84535,18.86712,1590.2236068742855,-1
338123456,2023-01-01 20:00:00+00:00,18.958,72.75459,0.8,27.4,-5.4,-296.90000000000003,72.91191,18.81487,22961.837063925614,-1
338123456,2023-01-01 20:15:00+00:00,18.97235,72.87499,9.9,351.6,8.200000000000001,262.8,72.85451,18.88808,9614.806029915058,-1
338123456,2023-01-01 20:20:00+00:00,18.87423,72.84969,0.4,4.4,-8.6,-285.40000000000003,72.83643,18.9621,9869.752142772906,-1
338123456,2023-01-01 20:20:00+00:00,18.98659,72.75322,0.2,37.9,-7.8,-267.6,72.94071,18.94093,20359.615604719387,-1
338123456,2023-01-01 20:20:00+00:00,18.80678,72.84436,0.1,291.8,-8.700000000000001,32.400000000000034,72.91108,18.82029,7181.435661969394,-1
338123456,2023-01-01 20:30:00+00:00,18.82322,72.75064,0.1,116.7,-9.9,-154.40000000000003,72.88616,18.98344,22817.588372651277,-1
338123456,2023-01-01 20:30:00+00:00,18.81973,72.76902,0.5,313.0,-6.6,310.1,72.90968,18.98883,23927.123959853558,-1
338123456,2023-01-01 20:30:00+00:00,18.9838,72.82871,0.2,307.9,-6.5,253.39999999999998,72.75733,18.80977,20757.184575270632,-1
338123456,2023-01-01 20:40:00+00:00,18.83943,72.77676,9.2,148.5,8.399999999999999,-175.2,72.9136,18.99679,22657.31844653532,-1
338123456,2023-01-01 20:45:00+00:00,18.97986,72.94368,6.4,359.1,5.300000000000001,309.40000000000003,72.80265,18.80548,24415.462096056322,-1
338123456,2023-01-01 20:55:00+00:00,18.80548,72.75461,0.7,108.1,-9.200000000000001,-149.9,72.94152,18.97344,27119.78169434001,-1
338123456,2023-01-01 20:55:00+00:00,18.9504,72.94275,10.0,160.2,9.8,-174.90000000000003,72.81477,18.80625,20934.013760243426,-1
338123456,2023-01-01 21:00:00+00:00,18.82864,72.76168,0.3,354.0,-3.2,321.3,72.81127,18.99819,19561.457939705702,-1
338123456,2023-01-01 21:05:00+00:00,18.96545,72.89153,8.4,352.5,8.3,215.7,72.91353,18.98416,3111.2603863463123,-1
338123456,2023-01-01 21:10:00+00:00,18.83379,72.93665,7.6,314.0,5.199999999999999,281.5,72.77431,18.99832,25026.19351145411,-1
338123456,2023-01-01 21:15:00+00:00,18.81435,72.79336,0.6,83.2,-8.6,60.1,72.92425,18.9673,21883.09670113094,-1
338123456,2023-01-01 21:15:00+00:00,18.99259,72.92601,10.0,98.3,3.0,-248.8,72.75148,18.84883,24342.515080793655,-1
338123456,2023-01-01 21:15:00+00:00,18.92508,72.84479,9.6,351.7,8.799999999999999,316.09999999999997,72.82234,18.94002,2887.1078608139405,-1
338123456,2023-01-01 21:15:00+00:00,18.85945,72.78685,0.2,41.7,-8.100000000000001,-249.40000000000003,72.7511,18.8916,5189.268256625495,-1
338123456,2023-01-01 21:15:00+00:00,18.85266,72.93731,9.3,347.3,4.9,342.2,72.78395,18.83444,16265.555797304123,-1
338123456,2023-01-01 21:25:00+00:00,18.92935,72.82632,0.1,247.1,-7.6000000000000005,239.0,72.8495,18.88977,5031.441610073963,-1
338123456,2023-01-01 21:25:00+00:00,18.93983,72.87757,9.8,359.3,7.700000000000001,257.70000000000005,72.77866,18.80354,18384.066511777663,-1
338123456,2023-01-01 21:30:00+00:00,18.88303,72.83316,9.5,338.7,9.2,74.30000000000001,72.86538,18.89642,3702.3261293750766,-1
338123456,2023-01-01 21:30:00+00:00,18.93329,72.89064,7.3,9.6,6.1,-330.5,72.90107,18.91819,2005.6770684290127,-1
338123456,2023-01-01 21:35:00+00:00,18.95542,72.90645,9.6,337.9,9.0,289.0,72.90952,18.96521,1135.4631521276517,-1
338123456,2023-01-01 21:40:00+00:00,18.87909,72.84182,0.2,44.9,-7.8999999999999995,-262.1,72.88603,18.81664,8358.532010487115,-1
338123456,2023-01-01 21:45:00+00:00,18.96463,72.9091,0.7,306.6,-7.8999999999999995,269.70000000000005,72.8871,18.96553,2315.6595622988957,-1
338123456,2023-01-01 21:45:00+00:00,18.98306,72.90223,0.8,358.6,-2.5999999999999996,333.5,72.8672,18.99374,3869.9191068000664,-1
338123456,2023-01-01 21:50:00+00:00,18.98134,72.93243,9.4,355.3,6.7,337.3,72.92894,18.92319,6476.393663340009,-1
338123456,2023-01-01 21:55:00+00:00,18.82643,72.76693,9.8,345.4,8.5,327.7,72.84508,18.9293,14087.259208579218,-1
338123456,2023-01-01 21:55:00+00:00,18.91615,72.94712,0.4,46.3,-9.5,-294.0,72.84377,18.99638,14061.184579506298,-1
338123456,2023-01-01 21:55:00+00:00,18.84553,72.80289,10.0,298.6,9.6,252.3,72.94712,18.91615,17086.107796608874,-1
338123456,2023-01-01 22:00:00+00:00,18.8092,72.78213,0.3,79.3,-7.2,-109.50000000000001,72.93583,18.98984,25785.70296976266,-1
338123456,2023-01-01 22:05:00+00:00,18.99873,72.91327,9.2,359.6,-0.6000000000000014,335.40000000000003,72.90669,18.83217,18533.555968794968,-1
338123456,2023-01-01 22:05:00+00:00,18.81425,72.90584,8.9,359.1,7.9,271.90000000000003,72.85982,18.9861,19712.589398966535,-1
338123456,2023-01-01 22:20:00+00:00,18.87385,72.76673,0.3,71.0,-8.2,-282.8,72.89692,18.80567,15658.5498498733,-1
338123456,2023-01-01 22:25:00+00:00,18.89276,72.87924,0.3,52.8,-9.0,-146.89999999999998,72.86639,18.87864,2071.920120748574,-1
338123456,2023-01-01 22:40:00+00:00,18.89263,72.9483,0.7,80.9,-9.200000000000001,67.9,72.92056,18.93297,5351.213658394667,-1
338123456,2023-01-01 22:40:00+00:00,18.8785,72.89936,0.1,2.3,-8.200000000000001,-76.60000000000001,72.88854,18.8623,2130.959939522215,-1
338123456,2023-01-01 22:45:00+00:00,18.98318,72.83623,9.2,104.5,9.0,-249.8,72.87633,18.81459,19215.14592959501,-1
338123456,2023-01-01 22:50:00+00:00,18.82566,72.84642,9.4,46.7,8.3,-288.2,72.80501,18.8053,4911.42499208963,-1
338123456,2023-01-01 23:00:00+00:00,18.98347,72.92152,0.8,346.2,-6.8,116.19999999999999,72.78404,18.80637,24433.312010113194,-1
338123456,2023-01-01 23:00:00+00:00,18.93637,72.92815,0.8,7.5,-3.5,-322.0,72.78562,18.81047,20515.356438327643,-1
338123456,2023-01-01 23:05:00+00:00,18.99241,72.88864,9.1,335.9,8.6,21.0,72.76377,18.81784,23438.225173713403,-1
338123456,2023-01-01 23:10:00+00:00,18.85884,72.85726,0.2,355.2,-8.4,345.8,72.76182,18.82559,10702.626605287785,-1
338123456,2023-01-01 23:15:00+00:00,18.83215,72.91229,9.9,336.9,6.300000000000001,332.59999999999997,72.92218,18.83463,1076.7516461397463,-1
338123456,2023-01-01 23:15:00+00:00,18.93442,72.75693,0.1,146.8,-8.9,139.20000000000002,72.91614,18.98938,17823.14798207316,-1
338123456,2023-01-01 23:20:00+00:00,18.88283,72.91152,9.2,349.2,8.899999999999999,181.2,72.92834,18.92435,4944.272184877959,-1
338123456,2023-01-01 23:25:00+00:00,18.91057,72.81997,1.8,7.5,-7.500000000000001,-327.1,72.86093,18.89759,4544.1844710688665,-1
338123456,2023-01-01 23:25:00+00:00,18.81885,72.92816,9.1,205.2,8.0,203.79999999999998,72.77825,18.98682,24444.7581085426,-1
338123456,2023-01-01 23:40:00+00:00,18.89085,72.78029,0.1,11.4,-3.9,-347.20000000000005,72.92686,18.96745,17612.936406640794,-1
338123456,2023-01-01 23:40:00+00:00,18.89162,72.83092,9.4,55.0,8.5,-125.19999999999999,72.81968,18.88538,1371.061318716029,-1
338123456,2023-01-01 23:40:00+00:00,18.88768,72.81835,9.5,349.3,8.1,294.90000000000003,72.8217,18.92941,4653.526784691601,-1
338123456,2023-01-01 23:55:00+00:00,18.81809,72.94551,9.1,355.9,7.8999999999999995,335.09999999999997,72.86827,18.94999,16767.469753121128,-1
338123456,2023-01-01 23:55:00+00:00,18.97861,72.85127,0.1,85.6,-9.0,-270.29999999999995,72.94551,18.81809,20417.56938445754,-1
338123456,2023-01-01 23:55:00+00:00,18.98763,72.82015,9.3,335.0,4.1000000000000005,314.1,72.82884,18.98284,1057.62612658723,-1
366789123,2023-01-01 00:00:00+00:00,18.88061,72.91207,0.3,287.4,-9.299999999999999,200.2,72.88724,18.91821,4929.843110214947,-1
366789123,2023-01-01 00:00:00+00:00,18.8265,72.78815,8.7,343.2,8.299999999999999,279.4,72.93454,18.92628,18982.43957847652,-1
366789123,2023-01-01 00:00:00+00:00,18.9635,72.86169,0.2,359.9,-8.200000000000001,0.39999999999997726,72.81405,18.92471,6611.221356761497,-1
366789123,2023-01-01 00:05:00+00:00,18.80991,72.75146,0.3,331.8,-7.7,320.2,72.94646,18.86533,21426.89876779951,-1
366789123,2023-01-01 00:05:00+00:00,18.95967,72.91855,1.0,1.0,-8.8,-251.0,72.7663,18.99681,16533.266663229988,-1
366789123,2023-01-01 00:10:00+00:00,18.98655,72.92609,1.4,7.4,-8.2,-286.70000000000005,72.78465,18.92798,16237.673597095618,-1
366789123,2023-01-01 00:10:00+00:00,18.9376,72.90632,8.0,22.8,7.5,-311.09999999999997,72.90245,18.92858,1082.427531255833,-1
366789123,2023-01-01 00:15:00+00:00,18.82063,72.88811,0.3,202.5,-6.2,190.2,72.89153,18.82483,589.6355224507679,-1
366789123,2023-01-01 00:15:00+00:00,18.91925,72.90035,9.7,357.3,1.0999999999999996,270.3,72.91069,18.94532,3096.146199072688,-1
366789123,2023-01-01 00:15:00+00:00,18.9546,72.78377,0.3,335.4,-8.399999999999999,134.99999999999997,72.81522,18.94325,3540.1706730449446,-1
366789123,2023-01-01 00:15:00+00:00,18.92655,72.8256,0.2,325.7,-7.7,238.7,72.85937,18.9299,3571.4797619340457,-1
366789123,2023-01-01 00:20:00+00:00,18.87451,72.90046,0.1,349.3,-8.5,255.0,72.76976,18.80119,15989.394545363639,-1
366789123,2023-01-01 00:30:00+00:00,18.9759,72.84969,0.2,5.6,-9.100000000000001,-193.20000000000002,72.94897,18.85579,16953.884359373595,-1
366789123,2023-01-01 00:30:00+00:00,18.84749,72.93291,0.3,265.9,-9.5,145.29999999999998,72.78956,18.96675,20081.237017783544,-1
366789123,2023-01-01 00:35:00+00:00,18.96413,72.87056,0.1,327.4,-7.6000000000000005,271.0,72.8306,18.97384,4338.547751279062,-1
366789123,2023-01-01 00:35:00+00:00,18.84471,72.91011,9.7,161.8,8.2,136.10000000000002,72.92929,18.84053,2071.249067148537,-1
366789123,2023-01-01 00:40:00+00:00,18.89897,72.75415,9.7,124.2,8.2,123.4,72.75702,18.88618,1453.88129001358,-1
366789123,2023-01-01 00:40:00+00:00,18.84655,72.91808,9.8,122.1,9.5,-19.099999999999994,72.91119,18.84285,833.6598628875354,-1
366789123,2023-01-01 00:45:00+00:00,18.81301,72.85334,8.5,1.3,1.5999999999999996,-327.4,72.86338,18.80412,1447.0546317922742,-1
366789123,2023-01-01 00:45:00+00:00,18.98957,72.84959,9.5,12.2,4.8,-291.1,72.85345,18.81449,19472.24219191522,-1
366789123,2023-01-01 00:45:00+00:00,18.80974,72.75147,9.0,100.0,8.0,-141.5,72.93849,18.99368,28379.74796913526,-1
366789123,2023-01-01 00:50:00+00:00,18.87749,72.78769,5.4,353.5,4.800000000000001,347.3,72.79773,18.90602,3343.6131972647045,-1
366789123,2023-01-01 00:50:00+00:00,18.80198,72.9162,9.5,343.8,2.5999999999999996,297.6,72.75059,18.9518,24106.943590606646,-1
366789123,2023-01-01 00:50:00+00:00,18.96651,72.77216,4.8,7.3,-4.7,-336.5,72.9162,18.80198,23756.25362094351,-1
366789123,2023-01-01 00:50:00+00:00,18.91027,72.91636,0.2,119.7,-8.700000000000001,93.5,72.89872,18.89584,2453.1920316964774,-1
366789123,2023-01-01 00:55:00+00:00,18.90166,72.81772,0.6,328.4,-9.0,226.49999999999997,72.85499,18.90715,3967.9370721146224,-1
366789123,2023-01-01 00:55:00+00:00,18.84158,72.88403,0.2,255.0,-6.8,192.7,72.86082,18.8436,2452.831866092805,-1
366789123,2023-01-01 01:00:00+00:00,18.83927,72.81544,0.1,304.2,-9.6,170.5,72.86828,18.88558,7578.284903170903,-1
366789123,2023-01-01 01:05:00+00:00,18.80539,72.90057,0.1,275.2,-8.8,27.19999999999999,72.89382,18.81527,1308.3253144184023,-1
366789123,2023-01-01 01:05:00+00:00,18.90898,72.89908,0.6,0.0,-7.0,-293.4,72.77803,18.96514,14180.641603116366,-1
366789123,2023-01-01 01:15:00+00:00,18.98206,72.76836,4.3,346.1,2.1999999999999997,345.8,72.94021,18.83091,24683.785503261865,-1
366789123,2023-01-01 01:30:00+00:00,18.83544,72.94184,0.6,127.7,-9.1,-204.2,72.79785,18.9846,22461.434916348688,-1
366789123,2023-01-01 01:40:00+00:00,18.97943,72.92161,0.5,191.4,-8.6,-167.4,72.81944,18.80229,22439.081983665732,-1
366789123,2023-01-01 01:50:00+00:00,18.88566,72.7792,10.0,349.8,8.1,191.10000000000002,72.76768,18.89111,1355.0509514395071,-1
366789123,2023-01-01 01:50:00+00:00,18.85905,72.83199,0.2,37.4,-9.3,-218.70000000000002,72.88162,18.90451,7267.581435711637,-1
366789123,2023-01-01 02:05:00+00:00,18.83868,72.80302,9.7,358.0,0.0,310.5,72.81415,18.84676,1476.1796919686178,-1
